time,open,high,low,close,volume
1765738740,7.196626797749621,7.196626797749621,7.196626797749621,7.196626797749621,20.06144013211604
1765738920,7.196626797749621,7.1967728487626585,7.1967728487626585,7.1967728487626585,147.20765165844847
1765738980,7.1967728487626585,7.1967728487626585,7.1967728487626585,7.1967728487626585,5.325611908084367
1765739040,7.1967728487626585,7.1967728487626585,7.1967728487626585,7.1967728487626585,5.049698558511769
1765739100,7.1967728487626585,7.1967728487626585,7.1967728487626585,7.1967728487626585,215.90318546287975
1765739220,7.1967728487626585,7.1967728487626585,7.1967728487626585,7.1967728487626585,83.49846887797396
1765739280,7.1967728487626585,7.195736155164626,7.195736155164626,7.195736155164626,82.9778283449588
1765739340,7.195736155164626,7.195736155164626,7.195736155164626,7.195736155164626,4.530978179061533
1765739460,7.195736155164626,7.195736155164626,7.195736155164626,7.195736155164626,82.97254250123902
1765739580,7.195736155164626,7.195736155164626,7.194332310747678,7.194332310747678,266.6286160256904
1765739700,7.194332310747678,7.194332310747678,7.194332310747678,7.194332310747678,4.873774182410833
1765739820,7.194332310747678,7.19394950209893,7.19394950209893,7.19394950209893,33.89664952472259
1765739880,7.19394950209893,7.19394950209893,7.19394950209893,7.19394950209893,0.7673333901455692
1765739940,7.19394950209893,7.19394950209893,7.193342970571683,7.193342970571683,93.65852708917834
1765740000,7.193342970571683,7.193722325722684,7.193342970571683,7.193722325722684,30.85699515219222
1765740120,7.193722325722684,7.193722325722684,7.193722325722684,7.193722325722684,20.75344873608168
1765740180,7.193722325722684,7.193722325722684,7.193722325722684,7.193722325722684,1.798430581430671
1765740300,7.193722325722684,7.193722325722684,7.193722325722684,7.193722325722684,4.873360950280587
1765740360,7.193722325722684,7.193722325722684,7.193722325722684,7.193722325722684,2.4009837849864257
1765740480,7.193722325722684,7.193722325722684,7.193722325722684,7.193722325722684,33.98565524164917
1765740660,7.193722325722684,7.192780948285207,7.192780948285207,7.192780948285207,91.66171454523297
1765740720,7.192780948285207,7.192780948285207,7.192780948285207,7.192780948285207,125.90610551127396
1765740900,7.192780948285207,7.192780948285207,7.192780948285207,7.192780948285207,29.08881359502158
1765740960,7.192780948285207,7.192331790868392,7.192331790868392,7.192331790868392,40.83407789185752
1765741020,7.192331790868392,7.192331790868392,7.192331790868392,7.192331790868392,38.08750140952163
1765741140,7.192331790868392,7.192331790868392,7.192331790868392,7.192331790868392,1.5572734426576347
1765741200,7.192331790868392,7.1924416658739885,7.192331790868392,7.1924416658739885,63.9892730463012
1765741320,7.1924416658739885,7.1924416658739885,7.1924416658739885,7.1924416658739885,45.50070044592252
1765741380,7.1924416658739885,7.191406131078008,7.191406131078008,7.191406131078008,82.91006295450912
1765741440,7.191406131078008,7.191406131078008,7.191406131078008,7.191406131078008,0.17608464768128687
1765741560,7.191406131078008,7.191406131078008,7.191313063830785,7.191313063830785,95.22866536416626
1765741620,7.191313063830785,7.191314447540981,7.191314447540981,7.191314447540981,0.11046661363835408
1765741740,7.191314447540981,7.190036148956503,7.190036148956503,7.190036148956503,204.7776140972583
1765741800,7.190036148956503,7.190036148956503,7.190036148956503,7.190036148956503,0.5752028919165203
1765741920,7.190036148956503,7.188890334797767,7.188890334797767,7.188890334797767,183.56970023867726
1765741980,7.188890334797767,7.188891597865007,7.188890334797767,7.188891597865007,0.25269820025232237
1765742040,7.188891597865007,7.188891597865007,7.188891597865007,7.188891597865007,0.3915990419242383
1765742220,7.188891597865007,7.188891597865007,7.166002626426429,7.170188876655423,4338.984619702447
1765742280,7.170188876655423,7.170188876655423,7.170188876655423,7.170188876655423,1027.0744273284022
1765742520,7.170188876655423,7.170188876655423,7.170188876655423,7.170188876655423,55.66062459158921
1765742700,7.170188876655423,7.170307107509843,7.170307107509843,7.170307107509843,9.452784561669544
1765742760,7.170307107509843,7.170307107509843,7.170307107509843,7.170307107509843,1.5200919745248993
1765742820,7.170307107509843,7.170307107509843,7.170307107509843,7.170307107509843,63.91438490996893
1765742880,7.170307107509843,7.170307107509843,7.170307107509843,7.170307107509843,20.218890804023108
1765743000,7.170307107509843,7.170371398139308,7.170371398139308,7.170371398139308,60.107867740494946
1765743060,7.170371398139308,7.170371398139308,7.170371398139308,7.170371398139308,121.62891112444375
1765743180,7.170371398139308,7.1737803458301475,7.1737803458301475,7.1737803458301475,1661.3124591853098
1765743240,7.1737803458301475,7.173870416380619,7.1737803458301475,7.173870416380619,164.47290221853126
1765743300,7.173870416380619,7.173870416380619,7.173870416380619,7.173870416380619,30.97091477862709
1765743420,7.173870416380619,7.173870446169147,7.173870446169147,7.173870446169147,0.0023808360049483992
1765743480,7.173870446169147,7.173870446169147,7.173870446169147,7.173870446169147,4.859912366887265
1765743540,7.173870446169147,7.173870446169147,7.173870446169147,7.173870446169147,42.384661370056556
1765743600,7.173870446169147,7.1740522666660285,7.1740522666660285,7.1740522666660285,14.533204101801232
1765743720,7.1740522666660285,7.1740522666660285,7.1740522666660285,7.1740522666660285,0.13497489353848943
1765743780,7.1740522666660285,7.1740522666660285,7.1740522666660285,7.1740522666660285,15.187468648531983
1765743960,7.1740522666660285,7.1740522666660285,7.1740522666660285,7.1740522666660285,19.694059217027988
1765744020,7.1740522666660285,7.1740522666660285,7.1740522666660285,7.1740522666660285,39.6882919496498
1765744080,7.1740522666660285,7.1741782551667725,7.1741782551667725,7.1741782551667725,10.070315926335251
1765744140,7.1741782551667725,7.1741782551667725,7.1741782551667725,7.1741782551667725,44.95578385209372
1765744200,7.1741782551667725,7.1741782551667725,7.1741782551667725,7.1741782551667725,5.36231336883164
1765744260,7.1741782551667725,7.1741782551667725,7.1741782551667725,7.1741782551667725,80.73442198342237
1765744380,7.1741782551667725,7.1741782551667725,7.1741782551667725,7.1741782551667725,0.25971324669867885
1765744440,7.1741782551667725,7.1741782551667725,7.1741782551667725,7.1741782551667725,86.69138501260632
1765744500,7.1741782551667725,7.1741782551667725,7.1741782551667725,7.1741782551667725,0.8859309593767833
1765744560,7.1741782551667725,7.1741782551667725,7.1741782551667725,7.1741782551667725,87.4641518535205
1765744620,7.1741782551667725,7.1741782551667725,7.1741782551667725,7.1741782551667725,9.219088369213232
1765744740,7.1741782551667725,7.1741782551667725,7.1741782551667725,7.1741782551667725,14.348356510333545
1765744800,7.1741782551667725,7.1741782551667725,7.1741782551667725,7.1741782551667725,219.00934180769812
1765744860,7.1741782551667725,7.17420823634328,7.17420823634328,7.17420823634328,2.39637925728436
1765744920,7.17420823634328,7.194332598915265,7.19419583083239,7.194332598915265,1609.6228820240356
1765744980,7.194332598915265,7.1943218942140845,7.1943218942140845,7.1943218942140845,0.856993140436001
1765745040,7.1943218942140845,7.19431809420555,7.19431809420555,7.19431809420555,0.8580893122635801
1765745160,7.19431809420555,7.19431809420555,7.19431809420555,7.19431809420555,1.030250945536483
