time,open,high,low,close,volume
1765738800,7.1967728487626585,7.1967728487626585,7.166002626426429,7.170188876655423,7492.636341118588
1765742400,7.170188876655423,7.194332598915265,7.170188876655423,7.19431809420555,4906.258487998251
1765746000,7.19431809420555,7.194510265333595,7.172592694903504,7.1769536625779855,4344.649825674397
1765749600,7.1769536625779855,7.190692263949273,7.176797084016003,7.184678877124511,7100.6689281312865
1765753200,7.184678877124511,7.1848099588949825,7.167389134572751,7.167541051114739,3921.5946465351694
1765756800,7.167541051114739,7.18711917934386,7.159767667488278,7.165958731733707,6690.237075579235
1765760400,7.165958731733707,7.253965637440894,7.165958731733707,7.248268068208832,12420.1675613971
1765764000,7.248268068208832,7.267093924271454,7.225191592771715,7.2252229085636905,8161.114720253041
1765767600,7.2252229085636905,7.2252229085636905,7.219975924488843,7.219975924488843,2668.3362051627873
1765771200,7.219975924488843,7.23613873483495,7.219975924488843,7.231285163516339,3258.9609392176562
1765774800,7.231285163516339,7.241561573528713,7.230871026069245,7.241561573528713,2814.527552284405
1765778400,7.241561573528713,7.264955415248599,7.241234303619949,7.264681857484953,5209.323642935983
1765782000,7.264681857484953,7.28806680547918,7.238834726174243,7.264273168312367,14671.217037064018
1765785600,7.264273168312367,7.256076754025777,7.228847479837324,7.2297096614300775,6380.211183713553
1765789200,7.2297096614300775,7.231128669124467,7.229709272799285,7.231128669124467,2166.913546126731
1765792800,7.231128669124467,7.263875951002483,7.231128669124467,7.251804615564622,9168.441691732052
1765796400,7.251804615564622,7.251804615564622,7.236907340229974,7.236923346216735,2713.8631886273474
1765800000,7.236923346216735,7.2370134112750835,7.147143157687748,7.171406903480814,13551.073444696056
1765803600,7.171406903480814,7.17498016492517,7.156406268236116,7.157810000251969,6530.004973963535
1765807200,7.157810000251969,7.253916786845533,7.102797207100859,7.241512914389508,26503.105523627804
1765810800,7.241512914389508,7.237884103723741,6.9198342671624635,6.924450121912052,66363.70158637043
1765814400,6.924450121912052,6.947858570763947,6.867514286173613,6.898623439471962,24470.131698483896
1765818000,6.898623439471962,6.900091304960449,6.79909690792234,6.880378372477444,39011.45461125662
1765821600,6.880378372477444,6.880378372477444,6.771537607583478,6.7895515475988,27094.409011635064
1765825200,6.7895515475988,6.849163176502814,6.7895515475988,6.84767064329574,23477.167407048284
1765828800,6.84767064329574,6.847974111707881,6.838722610654954,6.841307028700057,6772.470923746016
1765832400,6.841307028700057,6.841537918552216,6.836805121318479,6.836805121318479,1979.773778464576
1765836000,6.836805121318479,6.8387391101464345,6.835337634867195,6.8387391101464345,3302.717393744173
1765839600,6.8387391101464345,6.879113823023065,6.841246176608265,6.872792564726533,12198.694392025947
1765843200,6.872792564726533,6.872792564726533,6.785438072524055,6.789509729341811,83460.08188743216
1765846800,6.789509729341811,6.804440257398989,6.784201349552193,6.786977453291026,9597.841709139186
1765850400,6.786977453291026,6.835280593777057,6.786977453291026,6.827758091721995,7518.946627798243
1765854000,6.827758091721995,6.827758091721995,6.8136188856750834,6.819634821563452,10985.099132881334
1765857600,6.819634821563452,6.821945885242757,6.788378944230825,6.793338956994067,5956.797646946641
1765861200,6.793338956994067,6.808493402705022,6.7910991094871935,6.808383459226118,2987.622290960053
1765864800,6.808383459226118,6.843786199318135,6.808382921688168,6.843786199318135,8677.29958655935
1765868400,6.843786199318135,6.855257063738507,6.796324399991899,6.796324399991899,10079.484697462887
1765872000,6.796324399991899,6.798718337852177,6.789455483957722,6.798718337852177,6445.278183823202
1765875600,6.798718337852177,6.804101410126561,6.79361407715793,6.804101410126561,3298.2743430525825
1765879200,6.804101410126561,6.994231575160672,6.804101410126561,6.957930462706409,38165.628517647
1765882800,6.957930462706409,6.957930462706409,6.896029622442121,6.9306360776860085,13981.03766854486
1765886400,6.9306360776860085,6.9836716930860945,6.93495503681324,6.941027308979619,24369.06629916741
1765890000,6.941027308979619,6.960844477911028,6.914172149927797,6.914172149927797,16359.31238660377
1765893600,6.914172149927797,6.915702146729551,6.866721795127682,6.908084324650044,18497.280132140855
1765897200,6.908084324650044,6.958929603836476,6.900249724684091,6.958929603836476,14286.696374157515
1765900800,6.958929603836476,6.962209767747739,6.958929603836476,6.959719967784188,8966.801797077755
1765904400,6.959719967784188,6.961825961405736,6.9386688354933215,6.9397639306995655,5831.0820402107665
1765908000,6.9397639306995655,6.938618087783066,6.668598177100129,6.889865935144022,113501.19452654944
1765911600,6.889865935144022,6.889865935144022,6.875926292902777,6.887931193515419,11124.439602817325
1765915200,6.887931193515419,6.9033706339324254,6.852959686670265,6.863913582172786,17644.921156523764
1765918800,6.863913582172786,6.904698951585036,6.863913582172786,6.904593321535695,6344.110367771227
1765922400,6.904593321535695,6.9045812478434785,6.866705647272747,6.886537410681568,12625.46882033466
1765926000,6.886537410681568,6.88709858221485,6.759085081021121,6.887007233609215,40617.155875066084
1765929600,6.887007233609215,6.887007233609215,6.886810040019204,6.886810040019204,1310.4685342740956
1765933200,6.886810040019204,6.886810040019204,6.886766707656439,6.886766707656439,555.2830917427676
1765936800,6.886766707656439,6.892953992050166,6.884931419392658,6.886478498699831,2019.7226248288925
1765940400,6.886478498699831,6.886478498699831,6.88647813433075,6.88647813433075,224.48605909850596
1765944000,6.88647813433075,6.88647813433075,6.871081291906329,6.871081291906329,2586.9038913366458
1765947600,6.871081291906329,6.871081291906329,6.81871173453417,6.821434676462166,15171.7684446095
1765951200,6.821434676462166,6.836307443821052,6.821434676462166,6.836307443821052,1751.890145795313
1765954800,6.836307443821052,6.836307443821052,6.809165002799507,6.835289981678542,11823.66538576872
1765958400,6.835289981678542,6.835292341759993,6.813272862588227,6.813272862588227,7840.472998309008
1765962000,6.813272862588227,6.899038717160262,6.813272504165934,6.826561912691387,28331.81094795001
1765965600,6.826561912691387,6.826561912691387,6.768169396237449,6.781436873003216,10392.42329980286
1765969200,6.781436873003216,6.806093796333561,6.779574331761628,6.806093796333561,8521.513490047797
1765972800,6.806093796333561,6.839715857541685,6.806093252122265,6.839715857541685,12452.143481240644
1765976400,6.839715857541685,6.840419023131238,6.772332915659731,6.798049240439586,28740.841577309686
1765980000,6.798049240439586,6.887877907322203,6.76796036821319,6.884989501704016,32692.50161220611
1765983600,6.884989501704016,6.928258437616937,6.741516281686364,6.741516281686364,39744.683382028394
1765987200,6.741516281686364,6.742656797457333,6.5567758994483345,6.600416086544697,55409.211459900296
1765990800,6.600416086544697,6.622427866794218,6.550663385110552,6.590435856231292,29245.890703801582
1765994400,6.590435856231292,6.590435856231292,6.446284287508236,6.449512328065436,66811.8277503813
1765998000,6.449512328065436,6.467271762004723,6.427382986905412,6.453644974491626,27198.35546181576
1766001600,6.453644974491626,6.471221535199727,6.452502480701382,6.470785025985132,17451.578338710926
1766005200,6.470785025985132,6.480132425416585,6.469082174803722,6.480132425416585,7508.121416229739
1766008800,6.480132425416585,6.53458472810871,6.477336562448125,6.521112569241958,30738.998150909298
1766012400,6.521112569241958,6.548055189054687,6.414450848257171,6.415371257813725,37599.42283514373
1766016000,6.415371257813725,6.423341642238267,6.415371257813725,6.420478452752604,3784.4205878945954
1766019600,6.420478452752604,6.422929548532522,6.347888517189717,6.362141409374384,18671.47480989574
1766023200,6.362141409374384,6.401966947762281,6.362141409374384,6.401191543846997,3903.684615366762
1766026800,6.401191543846997,6.401191543846997,6.351389030249355,6.351389030249355,8090.818117688676
1766030400,6.351389030249355,6.367554018809573,6.350417385203107,6.367554018809573,2357.5183685749294
1766034000,6.367554018809573,6.368017720099923,6.301311448848225,6.301311448848225,15845.533168346206
1766037600,6.301311448848225,6.3256407562292765,6.301311448848225,6.318394195138324,6683.854654060925
1766041200,6.318394195138324,6.343738057428287,6.321097703535461,6.3423794832508635,4901.417319855667
1766044800,6.3423794832508635,6.348103676348354,6.337975944413486,6.348103676348354,4880.201111986653
1766048400,6.348103676348354,6.36471817450569,6.329156244503954,6.36471817450569,12178.126813973517
1766052000,6.36471817450569,6.376195600172353,6.36471817450569,6.375633833017338,4032.8504325559534
1766055600,6.375633833017338,6.375633833017338,6.364631252855064,6.3684591951531155,3758.487033075623
1766059200,6.3684591951531155,6.410554404881579,6.370927168543213,6.394754903851139,7554.523793363155
1766062800,6.394754903851139,6.58532003099848,6.394547937022701,6.552827722019142,36054.121112301014
1766066400,6.552827722019142,6.552827722019142,6.491731560576851,6.531402573324349,23059.006891639678
1766070000,6.531402573324349,6.642298932018014,6.49164691743334,6.613354971064117,39548.86388851406
1766073600,6.613354971064117,6.617000057990146,6.6066133448682685,6.617000057990146,4977.484312665406
1766077200,6.617000057990146,6.617000057990146,6.36599543375408,6.431906619555008,69543.91424481312
1766080800,6.431906619555008,6.468475819592892,6.378446497027056,6.378446497027056,43713.717447920644
1766084400,6.378446497027056,6.379281372081985,6.228114673681152,6.2545652508076115,50143.40125581185
1766088000,6.2545652508076115,6.258149226009495,6.235971459140336,6.240513594730145,20080.777736766602
1766091600,6.240513594730145,6.327270405780965,6.248890395088151,6.327214831945778,13714.793174840499
1766095200,6.327214831945778,6.357814824314259,6.331900095753322,6.353739244830945,9197.576246923098
1766098800,6.353739244830945,6.353739244830945,6.335304495280004,6.339185985263704,9627.209580996516
1766102400,6.339185985263704,6.339185985263704,6.3081485842093965,6.3081485842093965,5546.3776507625125
1766106000,6.3081485842093965,6.3081626153519395,6.294612261259072,6.295219633340225,2561.290045431605
1766109600,6.295219633340225,6.304933875911286,6.286233617474435,6.304933875911286,5891.149386247156
